policy,scenario,replication,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,forecast_driven_dispatches,capacity_constrained_decisions,dispatch_limit_blocks,sensor_uncertainty_decisions,overflow_incidents_post_warmup,overflow_bin_hours_post_warmup,overflow_spilled_kg_post_warmup,distance_km_post_warmup,travel_time_hours_post_warmup,service_time_hours_post_warmup,depot_unloading_time_hours_post_warmup,turnaround_time_hours_post_warmup,idling_time_hours_post_warmup,collection_trips_post_warmup,collection_stops_post_warmup,wasted_pickups_post_warmup,collected_kg_post_warmup,mean_fill_at_collection_pct_post_warmup,truck_utilization_pct_post_warmup,unserved_required_bins_post_warmup,inspection_events_post_warmup,base_driving_fuel_l_post_warmup,traffic_fuel_penalty_l_post_warmup,payload_fuel_penalty_l_post_warmup,driving_fuel_l_post_warmup,collection_idle_fuel_l_post_warmup,depot_idle_fuel_l_post_warmup,fuel_l_post_warmup,co2_kg_post_warmup,routing_fallbacks_post_warmup,forecast_driven_dispatches_post_warmup,capacity_constrained_decisions_post_warmup,dispatch_limit_blocks_post_warmup,sensor_uncertainty_decisions_post_warmup,uncollected_kg_at_horizon,unfinished_trip_count,analysis_warmup_days
fixed,abrupt_behavior_change,8,75.0,916.0,5341.556187851754,512.014,16.5001263888889,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,295.0,9.0,129341.5022060595,81.19366114630228,79.84043346053055,2.0,11.0,230.4063,32.0028975,15.445591661991806,277.8547891619918,118.80000000000061,18.0,414.6547891619924,1111.2748349541398,0.0,0.0,0.0,0.0,8.0,75.0,916.0,5341.556187851754,512.014,16.5001263888889,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,295.0,9.0,129341.5022060595,81.19366114630228,79.84043346053055,2.0,11.0,230.4063,32.0028975,15.445591661991806,277.8547891619918,118.80000000000061,18.0,414.6547891619924,1111.2748349541398,0.0,0.0,0.0,0.0,8.0,13615.62468358512,0,3
smart,abrupt_behavior_change,8,2.0,5.0,42.62959257906573,877.388,25.087259722222228,54.666666666666515,9.333333333333332,1.1666666666666665,63.999999999999844,28.0,410.0,55.0,143907.50235031827,64.99887188361255,57.10615172631678,0.0,120.0,394.8245999999997,23.950012500000003,18.32420089863019,437.0988133986299,164.00000000000125,28.0,629.0988133986311,1685.9848199083315,0.0,21.0,0.0,18.0,70.0,2.0,5.0,42.62959257906573,877.388,25.087259722222228,54.666666666666515,9.333333333333332,1.1666666666666665,63.999999999999844,28.0,410.0,55.0,143907.50235031827,64.99887188361255,57.10615172631678,0.0,108.0,394.8245999999997,23.950012500000003,18.32420089863019,437.0988133986299,164.00000000000125,28.0,629.0988133986311,1685.9848199083315,0.0,21.0,0.0,18.0,63.0,4348.551134599063,0,3
fixed,traffic_disruption,8,1.0,48.0,194.64860100192845,511.0139999999999,22.204593750000008,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,15.0,107141.7957296786,67.03065298403313,66.13691094424605,1.0,11.0,229.95629999999989,121.46923687500004,16.7525932898008,368.17813016480073,118.80000000000061,18.0,504.9781301648013,1353.3413888416676,0.0,0.0,0.0,0.0,8.0,1.0,48.0,194.64860100192845,511.0139999999999,22.204593750000008,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,15.0,107141.7957296786,67.03065298403313,66.13691094424605,1.0,11.0,229.95629999999989,121.46923687500004,16.7525932898008,368.17813016480073,118.80000000000061,18.0,504.9781301648013,1353.3413888416676,0.0,0.0,0.0,0.0,8.0,9251.513161746785,0,3
smart,traffic_disruption,8,0.0,0.0,0.0,709.5939999999999,26.969973750000015,40.666666666666565,8.33333333333333,1.1666666666666665,48.99999999999989,25.0,304.0,36.0,109565.08896570012,66.74286608534366,48.69559509586672,1.0,119.0,319.31730000000005,138.44312324999996,17.31098294211371,475.0714061921137,122.00000000000065,25.0,622.0714061921144,1667.1513685948667,0.0,18.0,0.0,16.0,71.0,0.0,0.0,0.0,709.5939999999999,26.969973750000015,40.666666666666565,8.33333333333333,1.1666666666666665,48.99999999999989,25.0,304.0,36.0,109565.08896570012,66.74286608534366,48.69559509586672,1.0,107.0,319.31730000000005,138.44312324999996,17.31098294211371,475.0714061921137,122.00000000000065,25.0,622.0714061921144,1667.1513685948667,0.0,18.0,0.0,16.0,64.0,7022.868526727133,0,3
fixed,sensor_failure,8,0.0,0.0,0.0,510.8949999999999,16.577979166666676,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,15.0,107293.83857319446,66.89976217308543,66.23076455135461,0.0,133.0,229.9027499999999,33.09286500000002,12.801342960186076,275.796957960186,118.80000000000061,18.0,412.5969579601866,1105.7598473333003,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,510.8949999999999,16.577979166666676,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,15.0,107293.83857319446,66.89976217308543,66.23076455135461,0.0,133.0,229.9027499999999,33.09286500000002,12.801342960186076,275.796957960186,118.80000000000061,18.0,412.5969579601866,1105.7598473333003,0.0,0.0,0.0,0.0,9.0,9294.118919232846,0,3
smart,sensor_failure,8,7.0,69.0,290.90202773879184,1087.6689999999994,31.318743055555554,38.13333333333324,12.333333333333337,0.16666666666666666,50.466666666666576,37.0,286.0,28.0,106369.9922561879,68.8746388605205,31.942940617473845,0.0,1545.0,489.45104999999944,33.31876500000003,13.5749004132079,536.3447154132073,114.40000000000055,37.0,687.7447154132078,1843.155837307397,0.0,36.0,0.0,9.0,111.0,7.0,69.0,290.90202773879184,1087.6689999999994,31.318743055555554,38.13333333333324,12.333333333333337,0.16666666666666666,50.466666666666576,37.0,286.0,28.0,106369.9922561879,68.8746388605205,31.942940617473845,0.0,1381.0,489.45104999999944,33.31876500000003,13.5749004132079,536.3447154132073,114.40000000000055,37.0,687.7447154132078,1843.155837307397,0.0,36.0,0.0,9.0,99.0,9927.063208500625,0,3
fixed,reduced_truck_capacity,8,12.0,1470.0,6932.636588048162,497.56599999999975,16.64860833333334,36.66666666666658,5.999999999999998,1.5,42.66666666666658,18.0,272.0,12.0,100081.49986530996,68.13827605209012,95.04415941624879,25.0,11.0,223.9046999999999,32.42783250000002,18.04137894933423,274.3739114493342,110.00000000000048,18.0,402.3739114493346,1078.3620826842168,0.0,0.0,7.0,0.0,8.0,12.0,1470.0,6932.636588048162,497.56599999999975,16.64860833333334,36.66666666666658,5.999999999999998,1.5,42.66666666666658,18.0,272.0,12.0,100081.49986530996,68.13827605209012,95.04415941624879,25.0,11.0,223.9046999999999,32.42783250000002,18.04137894933423,274.3739114493342,110.00000000000048,18.0,402.3739114493346,1078.3620826842168,0.0,0.0,7.0,0.0,8.0,9573.821039069126,0,3
smart,reduced_truck_capacity,8,0.0,0.0,0.0,811.9500000000002,22.524191666666674,40.7999999999999,8.999999999999998,1.3333333333333333,49.7999999999999,27.0,305.0,32.0,107392.16646566142,65.20471552256318,67.99124182694614,1.0,125.0,365.3774999999998,18.527310000000007,20.365944606329588,404.27075460632943,122.40000000000066,27.0,553.6707546063301,1483.8376223449648,0.0,19.0,0.0,14.0,73.0,0.0,0.0,0.0,811.9500000000002,22.524191666666674,40.7999999999999,8.999999999999998,1.3333333333333333,49.7999999999999,27.0,305.0,32.0,107392.16646566142,65.20471552256318,67.99124182694614,1.0,113.0,365.3774999999998,18.527310000000007,20.365944606329588,404.27075460632943,122.40000000000066,27.0,553.6707546063301,1483.8376223449648,0.0,19.0,0.0,14.0,66.0,9195.791026765757,0,3
fixed,combined_demand_operational_stress,8,144.0,9292.0,76086.8740825285,470.9649999999998,20.642915625000015,26.13333333333328,5.999999999999998,1.5,32.133333333333276,18.0,194.0,0.0,100482.02695637906,95.91640602938055,95.42452702410166,103.0,133.0,211.93424999999996,115.58813625000002,24.148097092709357,351.6704833427093,78.40000000000003,18.0,448.07048334270934,1200.828895358461,1.0,0.0,9.0,0.0,9.0,137.0,9245.0,75741.19195436082,470.9649999999998,20.642915625000015,26.13333333333328,5.999999999999998,1.5,32.133333333333276,18.0,194.0,0.0,100482.02695637906,95.91640602938055,95.42452702410166,103.0,133.0,211.93424999999996,115.58813625000002,24.148097092709357,351.6704833427093,78.40000000000003,18.0,448.07048334270934,1200.828895358461,1.0,0.0,9.0,0.0,9.0,17210.64764714994,0,3
smart,combined_demand_operational_stress,8,42.0,450.0,4930.872295096153,1656.1699999999998,63.53746875,64.13333333333316,17.33333333333334,0.6666666666666666,81.4666666666665,52.0,478.0,74.0,181143.52477081126,70.17802757276122,59.547509786591476,3.0,1223.0,745.2764999999995,327.81702825000013,47.79099740384895,1120.8845256538484,192.40000000000165,52.0,1365.28452565385,3658.9625287523186,0.0,48.0,0.0,33.0,87.0,39.0,444.0,4902.462937043047,1600.5899999999997,61.59631874999998,61.86666666666649,16.666666666666675,0.5,78.53333333333316,50.0,461.0,74.0,174782.52983159924,70.21070532321015,59.75471105353821,3.0,1098.0,720.2654999999996,319.0631782500002,46.32457322933246,1085.6532514793323,185.60000000000156,50.0,1321.2532514793338,3540.9587139646146,0.0,47.0,0.0,30.0,78.0,7705.151620150128,0,3
fixed,normal_patterned,9,4.0,71.0,290.6559726853021,510.1139999999999,16.700376388888895,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,12.0,107868.90417914362,67.48555066262746,66.58574332045903,1.0,16.0,229.55129999999988,33.24726000000003,12.653086500776396,275.4516465007763,118.80000000000061,18.0,412.2516465007769,1104.8344126220823,0.0,0.0,0.0,0.0,9.0,2.0,65.0,261.71927169161745,510.1139999999999,16.700376388888895,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,12.0,107868.90417914362,67.48555066262746,66.58574332045903,1.0,16.0,229.55129999999988,33.24726000000003,12.653086500776396,275.4516465007763,118.80000000000061,18.0,412.2516465007769,1104.8344126220823,0.0,0.0,0.0,0.0,9.0,11851.375973965694,0,3
smart,normal_patterned,9,0.0,0.0,0.0,667.3320000000001,18.664212500000012,43.19999999999989,7.33333333333333,1.3333333333333333,50.53333333333322,23.0,324.0,14.0,118467.35201803135,67.71110654894338,57.23060483962867,0.0,135.0,300.2993999999999,14.951902500000005,13.68047666683701,328.9317791668369,129.60000000000076,22.0,480.5317791668377,1287.825168167125,0.0,15.0,0.0,13.0,77.0,0.0,0.0,0.0,611.2220000000002,17.083820833333352,39.06666666666657,6.666666666666664,1.1666666666666665,45.733333333333235,21.0,293.0,14.0,107071.17746569475,67.67234070641813,56.65141664851574,0.0,126.0,275.0499,13.4573175,12.370689911877502,300.87790741187746,117.20000000000059,20.0,438.0779074118781,1174.0487918638332,0.0,14.0,0.0,12.0,70.0,1543.5841077632429,1,3
fixed,high_demand_seasonal,9,140.0,1549.0,11613.402002185163,514.3859999999999,16.516645833333346,39.46666666666657,5.999999999999998,1.5,45.46666666666657,18.0,295.0,0.0,147171.58912173385,92.38643384917393,90.84665995168756,2.0,16.0,231.47369999999998,31.622715000000007,17.561396891336848,280.65781189133685,118.4000000000006,18.0,417.05781189133745,1117.7149358687843,0.0,0.0,1.0,0.0,9.0,111.0,1357.0,9451.462625431586,514.3859999999999,16.516645833333346,39.46666666666657,5.999999999999998,1.5,45.46666666666657,18.0,295.0,0.0,147171.58912173385,92.38643384917393,90.84665995168756,2.0,16.0,231.47369999999998,31.622715000000007,17.561396891336848,280.65781189133685,118.4000000000006,18.0,417.05781189133745,1117.7149358687843,0.0,0.0,1.0,0.0,9.0,16973.224772132067,0,3
smart,high_demand_seasonal,9,7.0,27.0,251.77987942049936,1122.9039999999989,32.24696666666668,62.93333333333315,12.000000000000004,1.1666666666666665,74.93333333333315,36.0,472.0,88.0,166103.46671009145,65.1692822936642,51.26650207101588,0.0,134.0,505.3067999999996,31.362322500000015,21.326402711073328,557.995525211073,188.8000000000016,36.0,782.7955252110746,2097.89200756568,0.0,29.0,0.0,13.0,77.0,7.0,27.0,251.77987942049936,1064.9449999999993,30.76457777777779,58.6666666666665,11.333333333333336,0.9999999999999999,69.99999999999983,34.0,440.0,88.0,153686.59028852225,64.68290837059013,50.224375911281776,0.0,127.0,479.2252499999996,31.362322500000015,19.909983290319644,530.4975557903192,176.00000000000142,34.0,740.4975557903206,1984.5334495180593,0.0,28.0,0.0,10.0,71.0,9402.969306539368,0,3
fixed,event_heavy,9,5.0,104.0,430.16641440640467,510.9829999999999,16.792418055555558,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,295.0,24.0,102975.805686608,64.64269032429883,63.56531215222716,2.0,16.0,229.94234999999992,33.993990000000025,12.054121735223088,275.99046173522305,118.80000000000061,18.0,412.79046173522363,1106.2784374503995,0.0,0.0,0.0,0.0,9.0,5.0,104.0,430.16641440640467,510.9829999999999,16.792418055555558,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,295.0,24.0,102975.805686608,64.64269032429883,63.56531215222716,2.0,16.0,229.94234999999992,33.993990000000025,12.054121735223088,275.99046173522305,118.80000000000061,18.0,412.79046173522363,1106.2784374503995,0.0,0.0,0.0,0.0,9.0,11172.44131950088,0,3
smart,event_heavy,9,1.0,6.0,20.19530353672974,708.4949999999998,20.634587500000013,40.7999999999999,7.9999999999999964,0.8333333333333333,48.7999999999999,24.0,306.0,17.0,109311.17154545258,66.15297237076531,50.607023863635455,0.0,139.0,318.82275000000004,25.156462500000004,13.25494181869848,357.2341543186985,122.40000000000066,24.0,503.63415431869913,1349.7395335741137,0.0,19.0,0.0,10.0,79.0,1.0,6.0,20.19530353672974,662.118,19.174402777777793,36.79999999999991,7.666666666666663,0.6666666666666666,44.466666666666576,22.0,276.0,17.0,97517.72024958185,65.4305691422315,49.25137386342518,0.0,128.0,297.95310000000006,22.642695000000003,12.383316411833196,332.9791114118333,110.40000000000049,23.0,466.3791114118338,1249.8960185837145,0.0,18.0,0.0,10.0,71.0,5247.0465715260025,0,3
fixed,persistent_multi_day_surge,9,59.0,755.0,5741.775306884811,517.0909999999999,16.767338888888894,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,9.0,122710.7387664401,76.77098271173685,75.74736960891364,1.0,16.0,232.6909499999999,32.772307500000025,14.71493930286551,280.17819680286544,118.80000000000061,18.0,416.978196802866,1117.501567431681,0.0,0.0,0.0,0.0,9.0,57.0,749.0,5712.838605891126,517.0909999999999,16.767338888888894,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,9.0,122710.7387664401,76.77098271173685,75.74736960891364,1.0,16.0,232.6909499999999,32.772307500000025,14.71493930286551,280.17819680286544,118.80000000000061,18.0,416.978196802866,1117.501567431681,0.0,0.0,0.0,0.0,9.0,11851.375973965694,0,3
smart,persistent_multi_day_surge,9,3.0,7.0,103.11285797445191,789.9909999999995,22.500412499999996,47.06666666666654,8.33333333333333,0.6666666666666666,55.39999999999987,25.0,352.0,29.0,131240.990719482,69.04513400646155,58.32932920865867,1.0,138.0,355.4959499999998,19.559700000000007,16.562523505890002,391.61817350588984,141.20000000000093,25.0,557.8181735058907,1494.9527049957874,0.0,21.0,0.0,7.0,81.0,3.0,7.0,103.11285797445191,733.8809999999994,20.92002083333333,42.93333333333322,7.666666666666663,0.5,50.59999999999989,23.0,321.0,29.0,119844.81616714536,69.1385809202408,57.89604645755814,1.0,129.0,330.2464499999998,18.065115,15.252736750930481,363.56430175093027,128.80000000000075,23.0,515.364301750931,1381.176328692495,0.0,20.0,0.0,6.0,74.0,8959.786469834156,0,3
fixed,localized_surge,9,19.0,317.0,2370.5701652146736,510.92199999999985,16.576351388888895,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,9.0,111910.77288406277,70.01424729983913,69.08072400250788,1.0,16.0,229.91489999999988,32.94423000000002,13.411212644589607,276.2703426445895,118.80000000000061,18.0,413.07034264459014,1107.0285182875016,0.0,0.0,0.0,0.0,9.0,17.0,311.0,2341.6334642209886,510.92199999999985,16.576351388888895,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,9.0,111910.77288406277,70.01424729983913,69.08072400250788,1.0,16.0,229.91489999999988,32.94423000000002,13.411212644589607,276.2703426445895,118.80000000000061,18.0,413.07034264459014,1107.0285182875016,0.0,0.0,0.0,0.0,9.0,11851.375973965694,0,3
smart,localized_surge,9,0.0,0.0,0.0,746.0789999999998,20.46224861111112,45.46666666666655,7.9999999999999964,0.8333333333333333,53.46666666666654,25.0,341.0,28.0,124703.66350481527,67.72220240296254,55.42385044658457,0.0,137.0,335.7355500000001,12.185685000000003,14.493837982773652,362.4150729827737,136.40000000000086,24.0,522.8150729827746,1401.144395593836,0.0,20.0,0.0,10.0,80.0,0.0,0.0,0.0,689.9689999999999,18.881856944444454,41.33333333333323,7.33333333333333,0.6666666666666666,48.66666666666656,23.0,310.0,28.0,113307.48895247861,67.68667201462279,54.737917368347155,0.0,128.0,310.48605,10.691100000000002,13.184051227814141,334.36120122781415,124.00000000000068,22.0,480.36120122781483,1287.3680192905438,0.0,19.0,0.0,9.0,73.0,1429.0555184279112,1,3
fixed,gradual_upward_trend,9,6.0,84.0,413.3295531241331,512.5989999999998,16.548998611111124,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,6.0,112389.11189421352,70.3135084423258,69.3759949964281,1.0,16.0,230.66954999999993,33.23418750000001,13.640338029840494,277.5440755298404,118.80000000000061,18.0,414.344075529841,1110.4421224199739,0.0,0.0,0.0,0.0,9.0,4.0,78.0,378.1897842713224,512.5989999999998,16.548998611111124,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,6.0,112389.11189421352,70.3135084423258,69.3759949964281,1.0,16.0,230.66954999999993,33.23418750000001,13.640338029840494,277.5440755298404,118.80000000000061,18.0,414.344075529841,1110.4421224199739,0.0,0.0,0.0,0.0,9.0,12959.152059394204,0,3
smart,gradual_upward_trend,9,0.0,0.0,0.0,660.848,18.65699027777778,42.133333333333226,7.666666666666663,1.3333333333333333,49.79999999999989,23.0,316.0,15.0,118690.27673880976,69.5559521441689,57.33829794145399,0.0,131.0,297.38159999999993,19.327702500000004,13.972246110689063,330.681548610689,126.40000000000072,23.0,480.0815486106897,1286.6185502766484,0.0,15.0,0.0,17.0,75.0,0.0,0.0,0.0,604.769,17.075876388888894,37.99999999999991,6.999999999999997,1.1666666666666665,44.99999999999991,21.0,285.0,15.0,107215.05292179584,69.66540150863929,56.72754122846341,0.0,122.0,272.14605,17.833117500000004,12.657197195422611,302.6363646954226,114.00000000000054,21.0,437.63636469542314,1172.865457383734,0.0,14.0,0.0,16.0,68.0,7071.316767922117,0,3
fixed,abrupt_behavior_change,9,52.0,504.0,3389.159119634899,512.4879999999999,16.367118055555572,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,1.0,131106.54534333438,82.02361445403808,80.92996626131752,1.0,16.0,230.6196,31.665667500000005,15.81077955540094,278.0960470554009,118.80000000000061,18.0,414.8960470554015,1111.921406108476,0.0,0.0,0.0,0.0,9.0,50.0,498.0,3360.222418641215,512.4879999999999,16.367118055555572,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,1.0,131106.54534333438,82.02361445403808,80.92996626131752,1.0,16.0,230.6196,31.665667500000005,15.81077955540094,278.0960470554009,118.80000000000061,18.0,414.8960470554015,1111.921406108476,0.0,0.0,0.0,0.0,9.0,16735.367372873498,0,3
smart,abrupt_behavior_change,9,2.0,10.0,104.08400783124137,802.6779999999999,21.931427777777778,52.13333333333319,8.33333333333333,0.9999999999999999,60.46666666666652,25.0,391.0,46.0,141562.3637524544,67.04668170524506,62.91660611220196,0.0,134.0,361.2050999999997,11.102265000000001,18.09216929788936,390.39953429788903,156.40000000000114,25.0,571.7995342978902,1532.4227519183457,0.0,19.0,0.0,12.0,77.0,2.0,10.0,104.08400783124137,746.5679999999998,20.35103611111112,47.99999999999987,7.666666666666663,0.8333333333333333,55.666666666666536,23.0,360.0,46.0,130166.18920011772,66.9579162552046,62.882217004887785,0.0,125.0,335.9555999999999,9.60768,16.78238254292984,362.34566254292974,144.00000000000097,23.0,529.3456625429308,1418.6463756150545,0.0,18.0,0.0,11.0,70.0,9564.624075557156,0,3
fixed,traffic_disruption,9,4.0,72.0,293.96100257874525,510.08699999999993,22.051507500000007,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,12.0,107919.43865666841,67.51716632674452,66.61693744238791,1.0,16.0,229.5391499999999,120.37720500000002,16.90100137269296,366.81735637269287,118.80000000000061,18.0,503.6173563726935,1349.6945150788188,0.0,0.0,0.0,0.0,9.0,2.0,66.0,265.0243015850606,510.08699999999993,22.051507500000007,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,12.0,107919.43865666841,67.51716632674452,66.61693744238791,1.0,16.0,229.5391499999999,120.37720500000002,16.90100137269296,366.81735637269287,118.80000000000061,18.0,503.6173563726935,1349.6945150788188,0.0,0.0,0.0,0.0,9.0,11797.53646654751,0,3
smart,traffic_disruption,9,2.0,5.0,23.30404717454701,637.662,24.15277500000002,39.333333333333236,7.33333333333333,1.1666666666666665,46.666666666666565,22.0,295.0,13.0,107900.17732191269,67.73394684363642,54.49503905147105,0.0,129.0,286.9479,122.15110500000003,16.904355471325065,426.0033604713251,118.0000000000006,22.0,566.0033604713257,1516.889006063153,0.0,15.0,0.0,15.0,75.0,2.0,5.0,23.30404717454701,581.5520000000002,21.969172500000013,35.19999999999992,6.666666666666664,0.9999999999999999,41.86666666666658,20.0,264.0,13.0,96401.46627662765,67.62167948697231,53.556370153682025,0.0,120.0,261.69840000000005,110.93687550000003,15.107550593675228,387.7428260936753,105.60000000000042,20.0,513.3428260936757,1375.758773931051,0.0,14.0,0.0,14.0,68.0,12087.454756707306,0,3
