policy,scenario,replication,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,overflow_incidents_post_warmup,overflow_bin_hours_post_warmup,overflow_spilled_kg_post_warmup,distance_km_post_warmup,travel_time_hours_post_warmup,service_time_hours_post_warmup,depot_unloading_time_hours_post_warmup,turnaround_time_hours_post_warmup,idling_time_hours_post_warmup,collection_trips_post_warmup,collection_stops_post_warmup,wasted_pickups_post_warmup,collected_kg_post_warmup,mean_fill_at_collection_pct_post_warmup,truck_utilization_pct_post_warmup,unserved_required_bins_post_warmup,inspection_events_post_warmup,base_driving_fuel_l_post_warmup,traffic_fuel_penalty_l_post_warmup,payload_fuel_penalty_l_post_warmup,driving_fuel_l_post_warmup,collection_idle_fuel_l_post_warmup,depot_idle_fuel_l_post_warmup,fuel_l_post_warmup,co2_kg_post_warmup,routing_fallbacks_post_warmup,uncollected_kg_at_horizon,unfinished_trip_count,analysis_warmup_days
fixed,truck_capacity,10,5.0,301.0,1260.7813618015175,556.3719999999998,17.834272222222232,38.799999999999905,5.999999999999998,1.5,44.799999999999905,18.0,290.0,5.0,100721.40981990969,64.31763079176865,95.65186117750208,7.0,10.0,250.36739999999995,35.36786250000001,20.605243948098057,306.34050644809804,116.40000000000057,18.0,440.7405064480986,1181.1845572809043,1.0,5.0,301.0,1260.7813618015175,556.3719999999998,17.834272222222232,38.799999999999905,5.999999999999998,1.5,44.799999999999905,18.0,290.0,5.0,100721.40981990969,64.31763079176865,95.65186117750208,7.0,10.0,250.36739999999995,35.36786250000001,20.605243948098057,306.34050644809804,116.40000000000057,18.0,440.7405064480986,1181.1845572809043,1.0,10492.683802536618,0,3
smart,truck_capacity,10,0.0,0.0,0.0,760.2349999999998,24.47784583333333,43.19999999999989,8.999999999999998,1.1666666666666665,52.19999999999989,27.0,324.0,84.0,104942.38846732346,59.98078901881775,66.44025860545962,0.0,91.0,342.10574999999994,56.93069249999998,20.383616003804,419.4200585038039,129.60000000000076,27.0,576.0200585038046,1543.7337567901966,0.0,0.0,0.0,0.0,732.5929999999997,23.58473333333333,41.599999999999895,8.666666666666664,1.1666666666666665,50.26666666666656,26.0,312.0,73.0,102067.33868623314,60.5812788973369,67.10541662474238,0.0,85.0,329.66685000000007,54.58094999999999,19.798760580335745,404.0465605803358,124.8000000000007,26.0,554.8465605803365,1486.9887823553017,0.0,7532.486516924331,0,3
fixed,base,11,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,103028.18684100934,64.24004666480194,63.597646198153925,0.0,10.0,230.34554999999992,34.28460000000003,12.089653109721976,276.7198031097219,118.80000000000061,18.0,413.5198031097225,1108.2330723340563,0.0,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,103028.18684100934,64.24004666480194,63.597646198153925,0.0,10.0,230.34554999999992,34.28460000000003,12.089653109721976,276.7198031097219,118.80000000000061,18.0,413.5198031097225,1108.2330723340563,0.0,10026.730901837962,0,3
smart,base,11,0.0,0.0,0.0,625.8709999999999,20.455411111111115,41.06666666666656,6.999999999999997,0.5,48.06666666666656,21.0,308.0,65.0,103627.91885563642,62.306348518299885,54.829586696103924,0.0,69.0,281.6419499999999,45.60279749999998,14.023386457261545,341.26813395726145,123.20000000000067,21.0,485.4681339572621,1301.0545990054625,0.0,0.0,0.0,0.0,597.9850000000001,19.409827777777785,38.799999999999905,6.666666666666664,0.5,45.46666666666657,20.0,291.0,49.0,99599.94558629641,63.38293597193356,55.333303103498004,0.0,53.0,269.09324999999995,43.22101500000001,13.478172643445774,325.79243764344574,116.40000000000057,20.0,462.1924376434463,1238.675732884436,0.0,9426.998887210979,0,3
fixed,high_demand,11,63.0,652.0,3787.418360046358,512.0959999999999,16.575895833333345,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,294.0,0.0,145614.53933334802,91.7199164357193,89.88551810700494,3.0,10.0,230.44319999999993,32.06628000000001,17.359411839006047,279.868891839006,118.80000000000061,18.0,416.6688918390066,1116.6726301285378,0.0,62.0,651.0,3777.2714722707137,512.0959999999999,16.575895833333345,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,294.0,0.0,145614.53933334802,91.7199164357193,89.88551810700494,3.0,10.0,230.44319999999993,32.06628000000001,17.359411839006047,279.868891839006,118.80000000000061,18.0,416.6688918390066,1116.6726301285378,0.0,14527.673033734223,0,3
smart,high_demand,11,5.0,10.0,40.129169533199615,890.5809999999991,29.415643055555556,61.06666666666649,10.0,0.8333333333333333,71.06666666666649,30.0,456.0,98.0,158303.91495052545,64.28846448608078,58.63107961130572,2.0,68.0,400.7614499999995,63.50537250000001,20.52100272915515,484.7878252291547,183.20000000000152,30.0,697.9878252291562,1870.6073716141389,0.0,5.0,10.0,40.129169533199615,830.6019999999994,27.44808888888889,56.533333333333175,9.333333333333332,0.8333333333333333,65.8666666666665,28.0,422.0,91.0,148052.68904983826,64.96958445227236,58.75106708326915,2.0,52.0,373.7708999999996,59.13882000000001,19.069239079550734,451.97895907955035,169.60000000000133,28.0,649.5789590795516,1740.8716103331985,0.0,5585.586607069962,0,3
fixed,traffic,11,0.0,0.0,0.0,510.9829999999999,22.20634125000001,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,103076.82986567094,64.27037652180508,63.627672756586996,0.0,10.0,229.94234999999992,121.46283562500003,16.17305488093608,367.57824050593604,118.80000000000061,18.0,504.3782405059367,1351.7336845559103,0.0,0.0,0.0,0.0,510.9829999999999,22.20634125000001,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,103076.82986567094,64.27037652180508,63.627672756586996,0.0,10.0,229.94234999999992,121.46283562500003,16.17305488093608,367.57824050593604,118.80000000000061,18.0,504.3782405059367,1351.7336845559103,0.0,9978.087877176362,0,3
smart,traffic,11,0.0,0.0,0.0,625.8709999999999,27.450431250000005,41.06666666666656,6.999999999999997,0.5,48.06666666666656,21.0,308.0,66.0,103680.49524666644,62.33796010501827,54.857404892416106,0.0,69.0,281.6419499999999,158.8263198750002,18.900341977382357,459.36861185238246,123.20000000000067,21.0,603.5686118523831,1617.563879764387,0.0,0.0,0.0,0.0,597.9850000000001,26.038893750000003,38.799999999999905,6.666666666666664,0.5,45.46666666666657,20.0,291.0,50.0,99635.52998930315,63.40558100375658,55.35307221627953,0.0,53.0,269.09324999999995,151.21886850000016,18.161357815761153,438.4734763157613,116.40000000000057,20.0,574.8734763157619,1540.6609165262419,0.0,9374.422496180936,0,3
fixed,sensor_failure,11,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103103.34405369929,64.28690862557632,63.644039539320545,0.0,130.0,230.3455499999999,34.28460000000002,12.077665063408698,276.7078150634086,118.80000000000061,18.0,413.5078150634092,1108.2009443699367,0.0,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,103103.34405369929,64.28690862557632,63.644039539320545,0.0,130.0,230.3455499999999,34.28460000000002,12.077665063408698,276.7078150634086,118.80000000000061,18.0,413.5078150634092,1108.2009443699367,0.0,9951.57368914798,0,3
smart,sensor_failure,11,0.0,0.0,0.0,1134.3759999999995,38.313951388888874,45.19999999999988,12.333333333333337,0.0,57.53333333333322,37.0,339.0,113.0,106645.16397765632,58.25694525164218,32.02557476806496,0.0,834.0,510.46919999999966,95.551785,15.392093658613557,621.4130786586132,135.60000000000085,37.0,794.0130786586141,2127.9550508050856,0.0,0.0,0.0,0.0,1109.4329999999995,37.483893055555534,43.59999999999989,12.000000000000004,0.0,55.599999999999895,36.0,327.0,101.0,103833.54089003988,58.80254892402297,32.047389163592555,0.0,747.0,499.2448499999998,93.43183499999998,15.044026650090071,607.7207116500898,130.80000000000078,36.0,774.5207116500906,2075.7155072222426,0.0,6409.75376519106,0,3
fixed,truck_capacity,11,8.0,440.0,2056.7187741990483,530.7739999999997,17.439612500000006,38.799999999999905,5.999999999999998,1.5,44.799999999999905,18.0,287.0,0.0,100771.04136311104,65.0219650039431,95.6989946468291,10.0,10.0,238.84829999999982,34.89858,18.932510575497833,292.6793905754976,116.40000000000057,18.0,427.0793905754982,1144.5727667423353,0.0,8.0,440.0,2056.7187741990483,530.7739999999997,17.439612500000006,38.799999999999905,5.999999999999998,1.5,44.799999999999905,18.0,287.0,0.0,100771.04136311104,65.0219650039431,95.6989946468291,10.0,10.0,238.84829999999982,34.89858,18.932510575497833,292.6793905754976,116.40000000000057,18.0,427.0793905754982,1144.5727667423353,0.0,10227.15760553726,0,3
smart,truck_capacity,11,0.0,0.0,0.0,737.6099999999996,23.82230138888889,41.73333333333323,8.999999999999998,1.3333333333333333,50.73333333333323,27.0,313.0,73.0,103495.16642705131,61.2324969986104,65.52400533526516,0.0,68.0,331.92449999999957,55.1121075,18.94028124523627,405.97688874523584,125.2000000000007,27.0,558.1768887452365,1495.914061837234,0.0,0.0,0.0,0.0,709.7239999999995,22.77671805555555,39.46666666666657,8.666666666666664,1.3333333333333333,48.13333333333323,26.0,296.0,57.0,99467.19315771131,62.229224948518095,65.39591923583913,0.0,52.0,319.3757999999997,52.730324999999986,18.101490762442776,390.20761576244246,118.4000000000006,26.0,534.6076157624431,1432.7484102433475,0.0,9559.751315796047,0,3
fixed,base,12,0.0,0.0,0.0,510.9829999999999,16.797048611111116,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102559.08015710846,63.94754966773192,63.3080741710546,0.0,13.0,229.94234999999992,33.840247500000025,12.058308204828005,275.84090570482795,118.80000000000061,18.0,412.6409057048286,1105.8776272889406,0.0,0.0,0.0,0.0,510.9829999999999,16.797048611111116,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102559.08015710846,63.94754966773192,63.3080741710546,0.0,13.0,229.94234999999992,33.840247500000025,12.058308204828005,275.84090570482795,118.80000000000061,18.0,412.6409057048286,1105.8776272889406,0.0,10229.826494691873,0,3
smart,base,12,0.0,0.0,0.0,731.0620000000001,24.031354166666656,45.59999999999988,8.33333333333333,0.6666666666666666,53.93333333333321,25.0,342.0,101.0,106604.30532797943,57.72379539093534,47.379691256879745,0.0,77.0,328.9778999999997,52.328745000000026,14.452351394537066,395.7589963945368,136.80000000000086,25.0,557.5589963945376,1494.258110337361,0.0,0.0,0.0,0.0,703.2130000000001,23.02547222222222,43.73333333333322,7.9999999999999964,0.6666666666666666,51.73333333333322,24.0,328.0,87.0,103733.9118751086,58.5670234163892,48.024959201439174,0.0,70.0,316.4458499999999,50.14302750000002,14.078805860613068,380.66768336061295,131.20000000000078,24.0,535.8676833606137,1436.1253914064448,0.0,6184.6013238209025,0,3
fixed,high_demand,12,61.0,458.0,2521.518742961772,515.3089999999999,16.623441666666675,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,0.0,146151.923065584,91.43638830429437,90.21723646023705,1.0,13.0,231.88904999999994,32.00278500000001,17.597315701187917,281.4891507011879,118.80000000000061,18.0,418.28915070118853,1121.0149238791853,0.0,58.0,449.0,2481.6023635341558,515.3089999999999,16.623441666666675,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,0.0,146151.923065584,91.43638830429437,90.21723646023705,1.0,13.0,231.88904999999994,32.00278500000001,17.597315701187917,281.4891507011879,118.80000000000061,18.0,418.28915070118853,1121.0149238791853,0.0,14870.472836564666,0,3
smart,high_demand,12,2.0,5.0,25.169862506584877,955.6859999999997,31.15839861111114,62.93333333333315,10.666666666666668,1.1666666666666665,73.59999999999982,32.0,472.0,94.0,157945.1470785405,61.968434980594985,54.84206495782656,0.0,77.0,430.05869999999976,62.363745000000044,20.3295996127862,512.752044612786,188.8000000000016,32.0,733.5520446127875,1965.9194795622707,0.0,2.0,5.0,25.169862506584877,871.3239999999998,28.454356944444473,57.59999999999984,9.666666666666666,0.9999999999999999,67.26666666666651,29.0,432.0,80.0,146407.42606186864,62.76038497165147,56.09479925742093,0.0,70.0,392.0957999999998,56.67709500000003,19.02599258641445,467.7988875864143,172.80000000000138,29.0,669.5988875864157,1794.5250187315942,0.0,5573.597704063286,0,3
fixed,traffic,12,0.0,0.0,0.0,510.9829999999999,22.206341250000005,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102615.81865721427,63.98292720863835,63.34309793655202,0.0,13.0,229.94234999999992,121.46283562500001,16.132024179663794,367.53720980466375,118.80000000000061,18.0,504.3372098046643,1351.6237222765005,0.0,0.0,0.0,0.0,510.9829999999999,22.206341250000005,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102615.81865721427,63.98292720863835,63.34309793655202,0.0,13.0,229.94234999999992,121.46283562500001,16.132024179663794,367.53720980466375,118.80000000000061,18.0,504.3372098046643,1351.6237222765005,0.0,10173.087994586083,0,3
smart,traffic,12,0.0,0.0,0.0,713.127,32.23754812500001,46.53333333333321,7.666666666666663,0.16666666666666666,54.199999999999875,23.0,349.0,134.0,107634.31830750477,57.11255349013308,51.99725522101679,0.0,81.0,320.90714999999994,188.96908837500007,19.9760540462489,529.8522924212489,139.6000000000009,23.0,692.4522924212498,1855.7721436889497,0.0,0.0,0.0,0.0,685.2779999999998,30.879607500000006,44.66666666666655,7.33333333333333,0.16666666666666666,51.99999999999988,22.0,335.0,120.0,104738.58459570598,57.89860950564181,52.89827504833635,0.0,74.0,308.3750999999999,181.63215225000008,19.467351279286756,509.4746035292867,134.00000000000082,22.0,665.4746035292875,1783.4719374584906,0.0,5154.588344295589,0,3
fixed,sensor_failure,12,0.0,0.0,0.0,510.0869999999999,16.702004166666676,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102634.85039097807,63.994793858946274,63.35484592035683,0.0,116.0,229.53914999999992,33.39589500000002,12.048868075369983,274.9839130753699,118.80000000000061,18.0,411.7839130753705,1103.580887041993,0.0,0.0,0.0,0.0,510.0869999999999,16.702004166666676,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102634.85039097807,63.994793858946274,63.35484592035683,0.0,116.0,229.53914999999992,33.39589500000002,12.048868075369983,274.9839130753699,118.80000000000061,18.0,411.7839130753705,1103.580887041993,0.0,10154.056260822259,0,3
smart,sensor_failure,12,0.0,0.0,0.0,1205.2079999999994,40.750159722222214,47.33333333333321,12.666666666666671,0.0,59.99999999999988,38.0,355.0,123.0,108225.60975976379,56.45571714124355,31.64491513443385,0.0,854.0,542.3435999999998,104.16197250000003,15.611982618755073,662.1175551187549,142.00000000000094,38.0,842.1175551187558,2256.8750477182657,0.0,0.0,0.0,0.0,1176.9769999999996,39.781166666666664,45.99999999999988,12.333333333333337,0.0,58.333333333333215,37.0,345.0,113.0,106174.52262352216,56.99115546082783,31.884241028084734,0.0,771.0,529.6396499999998,101.65011750000004,15.364826491839134,646.6545939918391,138.00000000000088,37.0,821.65459399184,2202.0343118981314,0.0,4563.296892036571,0,3
fixed,truck_capacity,12,10.0,501.0,2353.8191330663285,607.3619999999996,19.6235388888889,38.66666666666657,5.999999999999998,1.5,44.66666666666657,18.0,285.0,0.0,100043.27506529886,65.00537691052554,95.00785856153738,12.0,13.0,273.31289999999996,37.899764999999995,23.118245930880853,334.3309109308808,116.00000000000057,18.0,468.3309109308814,1255.1268412947622,2.0,10.0,501.0,2353.8191330663285,607.3619999999996,19.6235388888889,38.66666666666657,5.999999999999998,1.5,44.66666666666657,18.0,285.0,0.0,100043.27506529886,65.00537691052554,95.00785856153738,12.0,13.0,273.31289999999996,37.899764999999995,23.118245930880853,334.3309109308808,116.00000000000057,18.0,468.3309109308814,1255.1268412947622,2.0,10391.81245343514,0,3
smart,truck_capacity,12,0.0,0.0,0.0,810.7909999999997,26.475729166666657,45.99999999999988,10.0,1.5,55.99999999999988,30.0,345.0,101.0,109696.39107024626,58.88158404200017,62.50506613689246,0.0,72.0,364.85594999999967,57.52746,19.839383908734643,442.22279390873433,138.00000000000088,30.0,610.2227939087352,1635.3970876754104,0.0,0.0,0.0,0.0,782.9419999999997,25.469847222222214,44.13333333333322,9.666666666666666,1.5,53.79999999999988,29.0,331.0,87.0,106825.99761737545,59.76613943010823,62.968463081270535,0.0,65.0,352.3238999999997,55.3417425,19.264698471928494,426.9303409719282,132.4000000000008,29.0,588.330340971929,1576.7253138047697,0.0,3092.515581554121,0,3
fixed,base,13,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102835.59517487623,64.11996207437103,63.478762453627304,0.0,20.0,230.34554999999992,34.28460000000002,12.041940338329876,276.67209033832984,118.80000000000061,18.0,413.4720903383304,1108.1052021067255,0.0,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102835.59517487623,64.11996207437103,63.478762453627304,0.0,20.0,230.34554999999992,34.28460000000002,12.041940338329876,276.67209033832984,118.80000000000061,18.0,413.4720903383304,1108.1052021067255,0.0,10187.530089980077,0,3
smart,base,13,0.0,0.0,0.0,630.9249999999997,20.647777777777787,43.73333333333322,6.999999999999997,0.16666666666666666,50.73333333333322,21.0,328.0,93.0,104699.2448432034,59.11203977145635,55.39642584296477,0.0,88.0,283.91625000000005,45.616544999999995,14.006914511686402,343.5397095116864,131.20000000000078,21.0,495.7397095116872,1328.5824214913216,0.0,0.0,0.0,0.0,605.9819999999997,19.817719444444446,41.73333333333323,6.666666666666664,0.16666666666666666,48.39999999999989,20.0,313.0,80.0,101159.41896195099,59.85056144950366,56.19967720108388,0.0,78.0,272.69190000000003,43.49659499999999,13.57669982025647,329.7651948202565,125.2000000000007,20.0,474.96519482025724,1272.9067221182895,0.0,8323.880421652857,0,3
fixed,high_demand,13,62.0,486.0,2730.353645364934,510.9099999999998,16.336975000000013,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,146264.5911300195,91.19877237187895,90.28678464816018,0.0,20.0,229.90949999999998,30.85704000000002,17.620824458913876,278.3873644589139,118.80000000000061,18.0,415.18736445891454,1112.702136749891,0.0,59.0,477.0,2676.9535538279015,510.9099999999998,16.336975000000013,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,146264.5911300195,91.19877237187895,90.28678464816018,0.0,20.0,229.90949999999998,30.85704000000002,17.620824458913876,278.3873644589139,118.80000000000061,18.0,415.18736445891454,1112.702136749891,0.0,14888.586858657258,0,3
smart,high_demand,13,4.0,7.0,40.22309859465929,884.4719999999998,27.865091666666665,57.06666666666651,10.666666666666668,1.8333333333333335,67.73333333333318,32.0,427.0,60.0,152843.87378236602,66.28670040001992,53.07078950776597,1.0,83.0,398.0123999999998,48.468555,17.552001562419193,464.032956562419,171.20000000000135,32.0,667.2329565624203,1788.1843235872866,0.0,4.0,7.0,40.22309859465929,820.8709999999996,25.781765277777776,52.66666666666652,10.0,1.8333333333333335,62.66666666666652,30.0,394.0,52.0,142371.90040662518,66.91666685778581,52.730333483935254,1.0,73.0,369.39194999999967,43.24610250000003,16.131794176215273,428.76984667621497,158.00000000000117,30.0,616.7698466762162,1652.9431890922594,0.0,10999.434753080975,0,3
fixed,traffic,13,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102885.64079717708,64.15116647785078,63.509654813072274,0.0,20.0,230.34554999999992,122.54846625000002,16.091827790355616,368.9858440403556,118.80000000000061,18.0,505.7858440403562,1355.5060620281547,0.0,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102885.64079717708,64.15116647785078,63.509654813072274,0.0,20.0,230.34554999999992,122.54846625000002,16.091827790355616,368.9858440403556,118.80000000000061,18.0,505.7858440403562,1355.5060620281547,0.0,10137.48446767926,0,3
